time,par
2015-07-25 12:17:21,-0.189
2015-07-25 12:20:43,-0.189
2015-07-25 12:23:43,-0.189
2015-07-25 12:26:44,-0.189
2015-07-25 12:29:44,-0.189
2015-07-25 12:32:44,-0.189
2015-07-25 12:35:44,-0.189
2015-07-25 12:38:45,-0.189
2015-07-25 12:41:45,-0.189
2015-07-25 12:44:45,-0.189
2015-07-25 12:47:45,-0.189
2015-07-25 12:50:46,-0.265
2015-07-25 12:53:46,-0.189
2015-07-25 12:56:46,-0.189
2015-07-25 12:59:46,-0.189
2015-07-25 13:02:47,-0.189
2015-07-25 13:05:47,-0.189
2015-07-25 13:08:47,-0.189
2015-07-25 13:11:47,-0.189
2015-07-25 13:14:48,-0.189
2015-07-25 13:17:48,-0.189
2015-07-25 13:20:48,-0.189
2015-07-25 13:23:48,-0.189
2015-07-25 13:26:49,-0.189
2015-07-25 13:29:49,-0.189
2015-07-25 13:32:49,-0.189
2015-07-25 13:35:49,-0.189
2015-07-25 13:38:50,-0.189
2015-07-25 13:41:50,-0.189
2015-07-25 13:44:50,-0.189
2015-07-25 13:47:50,-0.189
2015-07-25 13:50:50,-0.189
2015-07-25 13:53:51,-0.189
2015-07-25 13:56:51,-0.189
2015-07-25 13:59:51,-0.189
2015-07-25 14:02:51,-0.189
2015-07-25 14:05:52,-0.189
2015-07-25 14:08:52,-0.189
2015-07-25 14:11:52,-0.189
2015-07-25 14:14:52,-0.189
2015-07-25 14:17:53,-0.189
2015-07-25 14:20:53,-0.189
2015-07-25 14:23:53,-0.189
2015-07-25 14:26:53,-0.189
2015-07-25 14:29:54,-0.189
2015-07-25 14:32:54,-0.189
2015-07-25 14:35:54,-0.189
2015-07-25 14:38:54,-0.546
2015-07-25 14:41:54,-0.189
2015-07-25 14:44:55,-0.189
2015-07-25 14:47:55,-0.189
2015-07-25 14:50:55,-0.163
2015-07-25 14:53:55,-0.189
2015-07-25 14:56:56,-0.189
2015-07-25 14:59:56,-0.189
2015-07-25 15:02:56,-0.189
2015-07-25 15:05:56,-0.163
2015-07-25 15:08:57,-0.189
2015-07-25 15:11:57,-0.189
2015-07-25 15:14:57,-0.189
2015-07-25 15:17:57,-0.189
2015-07-25 15:20:58,-0.189
2015-07-25 15:23:58,-0.189
2015-07-25 15:26:58,-0.189
2015-07-25 15:29:58,-0.189
2015-07-25 15:32:59,-0.189
2015-07-25 15:35:59,-0.163
2015-07-25 15:38:59,-0.138
2015-07-25 15:41:59,-0.062
2015-07-25 15:44:59,-0.011
2015-07-25 15:48:00,0.168
2015-07-25 15:51:00,0.448
2015-07-25 15:54:00,0.779
2015-07-25 15:57:00,1.339
2015-07-25 16:00:01,1.823
2015-07-25 16:03:01,2.537
2015-07-25 16:06:01,3.403
2015-07-25 16:09:01,4.523
2015-07-25 16:12:02,5.491
2015-07-25 16:15:02,10.713
2015-07-25 16:18:02,14.992
2015-07-25 16:21:02,15.145
2015-07-25 16:24:03,16.292
2015-07-25 16:29:43,14.993
2015-07-25 16:32:43,13.719
2015-07-25 16:35:43,21.335
2015-07-25 16:38:43,18.202
2015-07-25 16:41:44,86.085
2015-07-25 16:44:44,49.838
2015-07-25 16:47:44,99.968
2015-07-25 16:50:44,104.323
2015-07-25 16:53:45,110.182
2015-07-25 16:56:45,107.839
2015-07-25 16:59:45,21.845
2015-07-25 17:02:45,22.609
2015-07-25 17:05:45,24.29
2015-07-25 17:08:46,29.104
2015-07-25 17:11:46,33.205
2015-07-25 17:14:46,29.613
2015-07-25 17:17:46,28.977
2015-07-25 17:20:47,49.839
2015-07-25 17:23:47,172.767
2015-07-25 17:26:47,61.122
2015-07-25 17:29:47,55.264
2015-07-25 17:32:48,150.199
2015-07-25 17:35:48,157.178
2015-07-25 17:38:48,43.063
2015-07-25 17:41:48,43.598
2015-07-25 17:44:48,200.1
2015-07-25 17:47:49,175.06
2015-07-25 17:50:49,171.061
2015-07-25 17:53:49,149.154
2015-07-25 17:56:49,89.982
2015-07-25 17:59:50,76.125
2015-07-25 18:02:50,139.041
2015-07-25 18:05:50,225.903
2015-07-25 18:08:50,90.493
2015-07-25 18:11:51,52.819
2015-07-25 18:14:51,77.73
2015-07-25 18:17:51,67.847
2015-07-25 18:20:51,78.011
2015-07-25 18:23:52,106.157
2015-07-25 18:26:52,112.041
2015-07-25 18:29:52,143.473
2015-07-25 18:32:52,186.623
2015-07-25 18:35:53,149.841
2015-07-25 18:38:53,210.72
2015-07-25 18:41:53,203.614
2015-07-25 18:44:53,190.241
2015-07-25 18:47:54,191.107
2015-07-25 18:50:54,155.241
2015-07-25 18:53:54,186.419
2015-07-25 18:56:54,184.686
2015-07-25 18:59:55,183.82
2015-07-25 19:02:55,183.846
2015-07-25 19:05:55,184.304
2015-07-25 19:08:55,184.28
2015-07-25 19:11:55,187.385
2015-07-25 19:14:56,192.735
2015-07-25 19:17:56,186.673
2015-07-25 19:20:56,187.285
2015-07-25 19:23:56,188.278
2015-07-25 19:26:57,187.566
2015-07-25 19:29:57,187.183
2015-07-25 19:32:57,187.922
2015-07-25 19:35:57,188.508
2015-07-25 19:38:58,189.118
2015-07-25 19:41:58,190.085
2015-07-25 19:44:58,190.722
2015-07-25 19:47:58,192.732
2015-07-25 19:50:58,192.911
2015-07-25 19:53:59,195.714
2015-07-25 19:56:59,195.663
2015-07-25 19:59:59,196.045
2015-07-25 20:02:59,99.303
2015-07-25 20:06:00,175.872
2015-07-25 20:09:00,152.386
2015-07-25 20:12:00,222.305
2015-07-25 20:15:00,210.257
2015-07-25 20:18:01,206.462
2015-07-25 20:21:01,193.241
2015-07-25 20:24:01,203.634
2015-07-25 20:27:01,195.075
2015-07-25 20:30:01,179.333
2015-07-25 20:33:02,227.499
2015-07-25 20:36:02,142.705
2015-07-25 20:39:02,190.692
2015-07-25 20:42:02,205.49
2015-07-25 20:45:03,186.158
2015-07-25 20:48:03,226.58
2015-07-25 20:51:03,175.358
2015-07-25 20:54:03,169.576
2015-07-25 20:57:04,84.426
2015-07-25 21:00:04,200.879
2015-07-25 21:03:04,199.453
2015-07-25 21:06:04,192.448
2015-07-25 21:09:05,207.374
2015-07-25 21:12:05,210.176
2015-07-25 21:15:05,226.656
2015-07-25 21:18:05,160.457
2015-07-25 21:21:06,226.861
2015-07-25 21:24:06,179.917
2015-07-25 21:27:06,188.169
2015-07-25 21:30:06,171.434
2015-07-25 21:33:07,74.237
2015-07-25 21:36:07,161.425
2015-07-25 21:39:07,192.652
2015-07-25 21:42:07,236.383
2015-07-25 21:45:07,230.144
2015-07-25 21:48:08,239.926
2015-07-25 21:51:08,241.709
2015-07-25 21:54:08,154.879
2015-07-25 21:57:08,196.27
2015-07-25 22:00:09,209.463
2015-07-25 22:03:09,186.692
2015-07-25 22:06:09,180.171
2015-07-25 22:09:09,198.868
2015-07-25 22:12:10,195.506
2015-07-25 22:15:10,192.679
2015-07-25 22:18:10,192.245
2015-07-25 22:21:10,192.22
2015-07-25 22:42:28,193.391
2015-07-25 22:45:29,191.379
2015-07-25 22:48:29,190.92
2015-07-25 22:51:29,190.232
2015-07-25 22:54:29,190.64
2015-07-25 22:57:30,190.844
2015-07-25 23:00:30,190.462
2015-07-25 23:03:30,190.105
2015-07-25 23:06:30,190.869
2015-07-25 23:09:31,196.932
2015-07-25 23:12:31,192.118
2015-07-25 23:15:31,191.684
2015-07-25 23:18:31,190.895
2015-07-25 23:21:32,190.717
2015-07-25 23:24:32,185.699
2015-07-25 23:27:32,190.079
2015-07-25 23:30:32,128.058
2015-07-25 23:33:33,166.621
2015-07-25 23:36:33,222.174
2015-07-25 23:39:33,238.781
2015-07-25 23:42:33,219.144
2015-07-25 23:45:34,167.845
2015-07-25 23:48:34,143.749
2015-07-25 23:51:34,253.963
2015-07-25 23:54:34,246.321
2015-07-25 23:57:34,246.217
2015-07-26 00:00:02,223.294
2015-07-26 00:03:02,148.841
2015-07-26 00:06:02,244.51
2015-07-26 00:09:02,248.331
2015-07-26 00:12:02,216.212
2015-07-26 00:15:03,157.094
2015-07-26 00:18:03,217.842
2015-07-26 00:21:03,215.144
2015-07-26 00:24:03,235.57
2015-07-26 00:27:04,222.479
2015-07-26 00:30:04,233.331
2015-07-26 00:33:04,245.197
2015-07-26 00:36:04,200.802
2015-07-26 00:39:05,241.225
2015-07-26 00:42:05,194.893
2015-07-26 00:45:05,166.365
2015-07-26 00:48:05,156.354
2015-07-26 00:51:06,168.683
2015-07-26 00:54:06,164.938
2015-07-26 00:57:06,124.007
2015-07-26 01:00:06,164.684
2015-07-26 01:03:07,171.56
2015-07-26 01:06:07,112.57
2015-07-26 01:09:07,118.428
2015-07-26 01:12:07,140.894
2015-07-26 01:15:07,142.805
2015-07-26 01:18:08,145.327
2015-07-26 01:21:49,127.447
2015-07-26 01:24:49,131.444
2015-07-26 01:27:50,180.959
2015-07-26 01:30:50,202.788
2015-07-26 01:33:50,148.535
2015-07-26 01:36:50,133.534
2015-07-26 01:39:51,135.547
2015-07-26 01:42:51,153.529
2015-07-26 01:45:51,149.149
2015-07-26 01:48:51,141.865
2015-07-26 01:51:52,146.297
2015-07-26 01:54:52,242.73
2015-07-26 01:57:52,190.897
2015-07-26 02:00:52,161.885
2015-07-26 02:03:53,139.445
2015-07-26 02:06:53,114.255
2015-07-26 02:09:53,101.417
2015-07-26 02:12:53,97.622
2015-07-26 02:15:53,75.028
2015-07-26 02:18:54,74.646
2015-07-26 02:21:54,83.943
2015-07-26 02:24:54,68.685
2015-07-26 02:27:54,60.509
2015-07-26 02:30:55,76.225
2015-07-26 02:33:55,155.109
2015-07-26 02:36:55,263.033
2015-07-26 02:39:55,231.219
2015-07-26 02:42:56,217.693
2015-07-26 02:45:56,148.666
2015-07-26 02:48:56,215.273
2015-07-26 02:55:21,188.35
2015-07-26 02:58:21,188.503
2015-07-26 03:01:21,98.487
2015-07-26 03:04:22,77.779
2015-07-26 03:07:22,109.414
2015-07-26 03:10:22,102.485
2015-07-26 03:13:22,75.104
2015-07-26 03:16:23,66.902
2015-07-26 03:19:23,88.094
2015-07-26 03:22:23,101.059
2015-07-26 03:25:23,83.56
2015-07-26 03:28:24,95.837
2015-07-26 03:31:24,177.141
2015-07-26 03:34:24,93.519
2015-07-26 03:37:24,165.066
2015-07-26 03:40:24,172.148
2015-07-26 03:43:25,177.141
2015-07-26 03:46:25,174.008
2015-07-26 03:49:25,110.84
2015-07-26 03:52:25,57.172
2015-07-26 03:55:26,138.247
2015-07-26 03:58:26,168.304
2015-07-26 04:01:26,85.446
2015-07-26 04:04:26,101.289
2015-07-26 04:07:27,45.456
2015-07-26 04:10:27,37.636
2015-07-26 04:13:27,25.919
2015-07-26 04:16:27,24.697
2015-07-26 04:19:27,25.486
2015-07-26 04:22:28,17.361
2015-07-26 04:25:28,13.591
2015-07-26 04:28:28,99.608
2015-07-26 04:31:28,14.101
2015-07-26 04:34:29,13.566
2015-07-26 04:37:29,11.426
2015-07-26 04:40:29,11.35
2015-07-26 04:43:29,12.216
2015-07-26 04:46:30,11.757
2015-07-26 04:49:30,9.312
2015-07-26 04:52:30,6.536
2015-07-26 04:55:30,6.332
2015-07-26 04:58:31,6.816
2015-07-26 05:01:31,5.899
2015-07-26 05:04:31,4.88
2015-07-26 05:07:31,3.657
2015-07-26 05:10:32,2.842
2015-07-26 05:13:32,2.053
2015-07-26 05:16:32,1.416
2015-07-26 05:19:32,0.906
2015-07-26 05:22:33,0.601
2015-07-26 05:25:33,0.295
2015-07-26 05:28:33,0.091
2015-07-26 05:31:33,-0.011
2015-07-26 05:34:33,-0.087
2015-07-26 05:37:34,-0.138
2015-07-26 05:40:34,-0.163
2015-07-26 05:43:34,-0.163
2015-07-26 05:46:34,-0.189
2015-07-26 05:49:35,-0.189
2015-07-26 05:52:35,-0.189
2015-07-26 05:55:35,-0.189
2015-07-26 05:58:35,-0.189
2015-07-26 06:01:36,-0.189
2015-07-26 06:04:36,-0.189
2015-07-26 06:07:36,-0.189
2015-07-26 06:10:36,-0.189
2015-07-26 06:13:37,-0.189
2015-07-26 06:16:37,-0.189
2015-07-26 06:19:37,-0.189
2015-07-26 06:22:37,-0.189
2015-07-26 06:25:37,-0.189
2015-07-26 06:28:38,-0.189
2015-07-26 06:31:38,-0.647
2015-07-26 06:34:38,-0.189
2015-07-26 06:37:38,-0.189
2015-07-26 06:40:39,-0.189
2015-07-26 06:43:39,-0.189
2015-07-26 06:46:39,-0.189
2015-07-26 06:49:39,-0.189
2015-07-26 06:52:39,-0.189
2015-07-26 06:55:40,-0.189
2015-07-26 06:58:40,-0.189
2015-07-26 07:01:40,-0.189
2015-07-26 07:04:40,-0.189
2015-07-26 07:07:41,-0.189
2015-07-26 07:10:41,90.517
2015-07-26 07:13:41,87.231
2015-07-26 07:16:41,-0.189
2015-07-26 07:19:42,-0.189
2015-07-26 07:22:42,-0.189
2015-07-26 07:25:42,-0.189
2015-07-26 07:28:42,-0.189
2015-07-26 07:31:43,-0.189
2015-07-26 07:34:43,-0.189
2015-07-26 07:37:43,-0.189
2015-07-26 07:40:43,-0.189
2015-07-26 07:43:44,-0.189
2015-07-26 07:46:44,-0.189
2015-07-26 07:49:44,-0.189
2015-07-26 07:52:44,-0.189
2015-07-26 07:55:44,-0.189
2015-07-26 07:58:45,-0.189
2015-07-26 08:01:45,-0.189
2015-07-26 08:04:45,-0.189
2015-07-26 08:07:45,-0.189
2015-07-26 08:10:46,-0.189
2015-07-26 08:13:46,-0.189
2015-07-26 08:16:46,-0.189
2015-07-26 08:19:46,-0.189
2015-07-26 08:22:47,-0.189
2015-07-26 08:25:47,-0.189
2015-07-26 08:28:47,-0.189
2015-07-26 08:31:47,-0.189
2015-07-26 08:34:47,-0.189
2015-07-26 08:37:48,-0.189
2015-07-26 08:40:48,-0.189
2015-07-26 08:43:48,-0.189
2015-07-26 08:46:48,-0.189
2015-07-26 08:49:49,-0.189
2015-07-26 08:52:49,-0.189
2015-07-26 08:55:49,-0.189
2015-07-26 08:58:49,-0.189
2015-07-26 09:01:49,-0.189
2015-07-26 09:04:50,-0.189
2015-07-26 09:07:50,-0.189
2015-07-26 09:10:50,-0.189
2015-07-26 09:13:50,-0.189
2015-07-26 09:16:51,-0.189
2015-07-26 09:19:51,-0.189
2015-07-26 09:22:51,-0.24
2015-07-26 09:25:51,-0.189
2015-07-26 09:28:52,-0.189
2015-07-26 09:31:52,123.936
2015-07-26 09:34:52,-0.189
2015-07-26 09:37:52,-0.189
2015-07-26 09:40:52,-0.189
2015-07-26 09:43:53,-0.189
2015-07-26 09:46:53,-0.189
2015-07-26 09:49:53,-0.189
2015-07-26 09:52:53,-0.189
2015-07-26 09:55:54,-0.189
2015-07-26 09:58:54,-0.189
2015-07-26 10:01:54,-0.189
2015-07-26 10:04:54,-0.189
2015-07-26 10:07:55,-0.189
2015-07-26 10:10:55,-0.189
2015-07-26 10:13:55,-0.189
2015-07-26 10:16:55,-0.189
2015-07-26 10:19:56,-0.189
2015-07-26 10:22:56,-0.189
2015-07-26 10:25:56,-0.189
2015-07-26 10:28:56,-0.189
2015-07-26 10:31:56,-0.189
2015-07-26 10:34:57,-0.189
2015-07-26 10:37:57,-0.189
2015-07-26 10:40:57,-0.189
2015-07-26 10:43:57,-0.189
2015-07-26 10:46:58,-0.189
2015-07-26 10:49:58,-0.189
2015-07-26 10:52:58,-0.189
2015-07-26 10:55:58,-0.189
2015-07-26 15:46:03,122.382
2015-07-26 15:49:03,0.703
2015-07-26 15:52:03,0.779
2015-07-26 15:55:47,2.129
2015-07-26 15:58:47,2.919
2015-07-26 16:01:48,3.81
2015-07-26 16:04:48,4.931
2015-07-26 16:07:48,6.204
2015-07-26 16:10:48,7.325
2015-07-26 16:13:48,9.312
2015-07-26 16:16:49,11.222
2015-07-26 16:19:49,13.184
2015-07-26 16:22:49,15.222
2015-07-26 16:25:49,17.132
2015-07-26 16:28:50,36.618
2015-07-26 16:31:50,73.476
2015-07-26 16:34:50,75.717
2015-07-26 16:37:50,21.997
2015-07-26 16:40:51,23.576
2015-07-26 16:43:51,25.41
2015-07-26 16:46:51,99.1
2015-07-26 16:49:51,39.267
2015-07-26 16:52:52,96.197
2015-07-26 16:55:52,141.409
2015-07-26 16:58:52,128.368
2015-07-26 17:01:52,134.43
2015-07-26 17:04:52,130.583
2015-07-26 17:07:53,132.57
2015-07-26 17:10:53,111.836
2015-07-26 17:13:53,40.922
2015-07-26 17:16:53,146.145
2015-07-26 17:19:54,41.406
2015-07-26 17:22:54,38.4
2015-07-26 17:25:54,42.093
2015-07-26 17:28:54,36.693
2015-07-26 17:31:55,31.905
2015-07-26 17:34:55,28.874
2015-07-26 17:37:55,36.082
2015-07-26 17:40:55,100.524
2015-07-26 17:43:55,143.978
2015-07-26 17:46:56,79.511
2015-07-26 17:49:56,190.158
2015-07-26 17:52:56,187.153
2015-07-26 17:55:56,178.669
2015-07-26 17:58:57,76.759
2015-07-26 18:01:57,172.988
2015-07-26 18:04:57,171.435
2015-07-26 18:07:57,172.098
2015-07-26 18:10:57,173.525
2015-07-26 18:13:58,174.391
2015-07-26 18:16:58,176.963
2015-07-26 18:19:58,177.677
2015-07-26 18:22:58,182.516
2015-07-26 18:25:59,180.096
2015-07-26 18:28:59,184.094
2015-07-26 18:31:59,189.673
2015-07-26 18:34:59,190.666
2015-07-26 18:37:59,196.856
2015-07-26 18:41:00,202.025
2015-07-26 18:44:00,192.983
2015-07-26 18:47:00,213.335
2015-07-26 18:50:00,198.562
2015-07-26 18:53:01,205.26
2015-07-26 18:56:01,144.104
2015-07-26 18:59:01,124.262
2015-07-26 19:02:01,190.741
2015-07-26 19:05:02,239.644
2015-07-26 19:08:02,230.194
2015-07-26 19:11:02,229.252
2015-07-26 19:14:02,221.28
2015-07-26 19:17:02,153.119
2015-07-26 19:20:03,218.782
2015-07-26 19:23:03,117.741
2015-07-26 19:26:03,196.75
2015-07-26 19:29:03,206.681
2015-07-26 19:32:04,219.365
2015-07-26 19:35:04,203.294
2015-07-26 19:38:04,202.532
2015-07-26 19:41:04,152.71
2015-07-26 19:44:05,205.333
2015-07-26 19:47:05,141.072
2015-07-26 19:50:05,148.255
2015-07-26 19:53:05,177.163
2015-07-26 19:56:06,199.195
2015-07-26 19:59:06,181.161
2015-07-26 20:02:06,188.777
2015-07-26 20:05:06,213.761
2015-07-26 20:08:07,207.012
2015-07-26 20:11:07,166.668
2015-07-26 20:14:07,134.601
2015-07-26 20:17:07,122.833
2015-07-26 20:20:08,117.968
2015-07-26 20:23:08,118.885
2015-07-26 20:26:08,122.86
2015-07-26 20:29:08,162.058
2015-07-26 20:32:08,149.195
2015-07-26 20:35:09,143.108
2015-07-26 20:38:09,164.554
2015-07-26 20:41:09,243.412
2015-07-26 20:44:09,201.691
2015-07-26 20:47:10,214.199
2015-07-26 20:50:10,137.607
2015-07-26 20:53:10,221.33
2015-07-26 20:56:10,186.153
2015-07-26 20:59:10,207.956
2015-07-26 21:02:11,217.306
2015-07-26 21:05:11,217.509
2015-07-26 21:08:11,216.286
2015-07-26 21:11:11,190.178
2015-07-26 21:14:12,162.975
2015-07-26 21:17:12,192.725
2015-07-26 21:20:12,208.313
2015-07-26 21:23:12,198.175
2015-07-26 21:26:13,211.266
2015-07-26 21:29:13,211.037
2015-07-26 21:32:13,210.477
2015-07-26 21:35:13,210.351
2015-07-26 21:38:13,211.778
2015-07-26 21:41:14,198.1
2015-07-26 21:44:14,178.921
2015-07-26 21:47:14,246.445
2015-07-26 21:50:14,123.828
2015-07-26 21:53:15,245.782
2015-07-26 21:56:15,188.116
2015-07-26 21:59:15,233.429
2015-07-26 22:02:15,201.337
2015-07-26 22:05:16,228.87
2015-07-26 22:08:16,224.435
2015-07-26 22:11:16,207.879
2015-07-26 22:14:16,203.55
2015-07-26 22:17:17,227.39
2015-07-26 22:20:17,152.687
2015-07-26 22:23:17,208.723
2015-07-26 22:26:17,218.605
2015-07-26 22:29:18,123.624
2015-07-26 22:32:18,197.923
2015-07-26 22:35:18,203.654
2015-07-26 22:38:18,197.95
2015-07-26 22:41:18,202.586
2015-07-26 22:44:19,199.374
2015-07-26 22:47:19,205.181
2015-07-26 22:50:19,205.054
2015-07-26 22:53:19,209.18
2015-07-26 22:56:20,204.416
2015-07-26 22:59:20,221.993
2015-07-26 23:02:20,212.873
2015-07-26 23:05:20,233.378
2015-07-26 23:08:20,216.59
2015-07-26 23:11:21,201.741
2015-07-26 23:14:21,201.03
2015-07-26 23:17:21,200.955
2015-07-26 23:20:21,199.961
2015-07-26 23:23:22,199.325
2015-07-26 23:26:22,200.267
2015-07-26 23:29:22,199.121
2015-07-26 23:32:22,199.097
2015-07-26 23:35:23,198.664
2015-07-26 23:38:23,198.51
2015-07-26 23:41:23,199.044
2015-07-26 23:44:23,204.01
2015-07-26 23:47:24,200.827
2015-07-26 23:50:24,160.151
2015-07-26 23:53:24,204.395
2015-07-26 23:56:24,199.58
2015-07-26 23:59:24,199.377
2015-07-27 00:00:02,198.791
2015-07-27 00:03:02,213.793
2015-07-27 00:06:02,198.103
2015-07-27 00:09:02,196.7
2015-07-27 00:12:02,204.137
2015-07-27 00:15:03,205.412
2015-07-27 00:18:03,203.019
2015-07-27 00:21:03,199.093
2015-07-27 00:24:03,201.566
2015-07-27 00:27:04,173.293
2015-07-27 00:30:04,195.835
2015-07-27 00:33:04,94.817
2015-07-27 00:36:04,189.086
2015-07-27 00:39:04,107.069
2015-07-27 00:42:05,204.748
2015-07-27 00:45:05,204.877
2015-07-27 00:48:05,204.443
2015-07-27 00:51:05,209.282
2015-07-27 00:54:06,228.717
2015-07-27 00:57:06,122.02
2015-07-27 01:00:06,218.173
2015-07-27 01:03:06,160.276
2015-07-27 01:06:07,118.326
2015-07-27 01:09:07,134.374
2015-07-27 01:12:07,132.336
2015-07-27 01:15:07,160.506
2015-07-27 01:18:08,162.62
2015-07-27 01:21:08,135.8
2015-07-27 01:24:08,139.85
2015-07-27 01:27:08,123.981
2015-07-27 01:30:08,114.328
2015-07-27 01:33:09,118.224
2015-07-27 01:36:09,118.632
2015-07-27 01:39:09,117.893
2015-07-27 01:42:09,112.443
2015-07-27 01:45:09,223.088
2015-07-27 01:48:10,206.252
2015-07-27 01:51:10,236.335
2015-07-27 01:54:10,227.215
2015-07-27 01:57:10,203.502
2015-07-27 02:00:11,220.338
2015-07-27 02:03:11,107.272
2015-07-27 02:06:11,159.385
2015-07-27 02:09:11,212.39
2015-07-27 02:12:11,127.165
2015-07-27 02:15:12,210.379
2015-07-27 02:18:12,206.252
2015-07-27 02:21:12,163.691
2015-07-27 02:24:12,201.819
2015-07-27 02:27:13,203.041
2015-07-27 02:30:13,205.944
2015-07-27 02:33:13,199.654
2015-07-27 02:36:13,103.145
2015-07-27 02:39:13,83.661
2015-07-27 02:42:14,125.102
2015-07-27 02:45:14,207.781
2015-07-27 02:48:14,198.89
2015-07-27 02:51:14,188.32
2015-07-27 02:54:15,191.351
2015-07-27 02:57:15,187.607
2015-07-27 03:00:15,187.761
2015-07-27 03:03:15,186.766
2015-07-27 03:06:15,185.569
2015-07-27 03:09:16,184.6
2015-07-27 03:12:16,182.257
2015-07-27 03:15:16,182.385
2015-07-27 03:18:16,179.865
2015-07-27 03:21:17,175.891
2015-07-27 03:24:17,176.121
2015-07-27 03:27:17,168.275
2015-07-27 03:30:17,166.185
2015-07-27 03:33:18,163.562
2015-07-27 03:36:18,160.505
2015-07-27 03:39:18,157.271
2015-07-27 03:42:18,156.66
2015-07-27 03:45:18,152.534
2015-07-27 03:48:19,149.375
2015-07-27 03:51:19,147.668
2015-07-27 03:54:19,145.401
2015-07-27 03:57:19,146.803
2015-07-27 04:00:20,140.944
2015-07-27 04:03:20,136.766
2015-07-27 04:06:20,132.692
2015-07-27 04:09:20,129.839
2015-07-27 04:12:21,128.54
2015-07-27 04:15:21,125.483
2015-07-27 04:18:21,119.345
2015-07-27 04:21:21,116.237
2015-07-27 04:24:21,111.169
2015-07-27 04:27:22,95.657
2015-07-27 04:30:22,90.665
2015-07-27 04:33:22,97.338
2015-07-27 04:36:22,89.264
2015-07-27 04:39:23,83.355
2015-07-27 04:42:23,64.966
2015-07-27 04:45:23,59.642
2015-07-27 04:48:23,62.75
2015-07-27 04:51:24,18.15
2015-07-27 04:54:24,14.559
2015-07-27 04:57:24,13.107
2015-07-27 05:00:24,9.592
2015-07-27 05:03:24,18.507
2015-07-27 05:06:25,6.255
2015-07-27 05:09:25,5.007
2015-07-27 05:12:25,3.377
2015-07-27 05:15:25,2.587
2015-07-27 05:18:26,1.772
2015-07-27 05:21:26,1.136
2015-07-27 05:24:26,0.728
2015-07-27 05:27:26,0.371
2015-07-27 05:30:26,0.091
2015-07-27 05:33:27,-0.011
2015-07-27 05:36:27,-0.087
2015-07-27 05:39:27,-0.138
2015-07-27 05:42:27,-0.163
2015-07-27 05:45:28,-0.189
2015-07-27 05:48:28,-0.189
2015-07-27 05:51:28,-0.189
2015-07-27 05:54:28,-0.189
2015-07-27 05:57:29,-0.189
2015-07-27 06:00:29,-0.189
2015-07-27 06:03:29,-0.189
2015-07-27 06:06:29,-0.189
2015-07-27 06:09:30,-0.189
2015-07-27 06:12:30,-0.189
2015-07-27 06:15:30,-0.495
2015-07-27 06:18:30,-0.189
2015-07-27 06:21:30,-0.189
2015-07-27 06:24:31,-0.189
2015-07-27 06:27:31,-0.189
2015-07-27 06:30:31,-0.189
2015-07-27 06:33:31,-0.189
2015-07-27 06:36:32,-0.189
2015-07-27 06:39:32,133.946
2015-07-27 06:42:32,130.126
2015-07-27 06:45:32,132.163
2015-07-27 06:48:32,130.865
2015-07-27 06:51:33,-0.189
2015-07-27 06:54:33,112.346
2015-07-27 06:57:33,-0.596
2015-07-27 07:00:33,-0.622
2015-07-27 07:03:34,-0.189
2015-07-27 07:06:34,-0.189
2015-07-27 07:09:34,-0.189
2015-07-27 07:12:34,-0.189
2015-07-27 07:15:35,-0.189
2015-07-27 07:18:35,-0.189
2015-07-27 07:21:35,-0.189
2015-07-27 07:24:35,-0.189
2015-07-27 07:27:36,-0.189
2015-07-27 07:30:36,-0.189
2015-07-27 07:33:36,-0.189
2015-07-27 07:36:36,-0.189
2015-07-27 07:39:36,-0.189
2015-07-27 07:42:37,-0.189
2015-07-27 07:45:37,-0.189
2015-07-27 07:48:37,-0.189
2015-07-27 07:51:37,-0.189
2015-07-27 07:54:38,-0.393
2015-07-27 07:57:38,-0.189
2015-07-27 08:00:38,-0.189
2015-07-27 08:03:38,-0.189
2015-07-27 08:06:39,-0.189
2015-07-27 08:09:39,-0.189
2015-07-27 08:12:39,-0.189
2015-07-27 08:15:39,-0.189
2015-07-27 08:18:40,-0.342
2015-07-27 08:21:40,-0.189
2015-07-27 08:24:40,-0.189
2015-07-27 08:27:40,-0.189
2015-07-27 08:30:40,-0.189
2015-07-27 08:33:41,-0.189
2015-07-27 08:36:41,-0.189
2015-07-27 08:39:41,-0.189
2015-07-27 08:42:41,-0.189
2015-07-27 08:45:42,-0.189
2015-07-27 08:48:42,-0.189
2015-07-27 08:51:42,-0.189
2015-07-27 08:54:42,-0.189
2015-07-27 08:57:42,-0.189
2015-07-27 09:00:43,-0.189
2015-07-27 09:03:43,-0.189
2015-07-27 09:06:43,-0.189
2015-07-27 09:09:43,-0.189
2015-07-27 09:12:44,-0.189
2015-07-27 09:15:44,-0.189
2015-07-27 09:18:44,-0.189
2015-07-27 09:21:44,-0.189
2015-07-27 09:24:45,-0.189
2015-07-27 09:27:45,-0.189
2015-07-27 09:30:45,-0.189
2015-07-27 09:33:45,-0.189
2015-07-27 09:36:45,-0.189
2015-07-27 09:39:46,-0.189
2015-07-27 09:42:46,-0.189
2015-07-27 09:45:46,-0.189
2015-07-27 09:48:46,-0.214
2015-07-27 09:51:46,-0.189
